date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:58:50	1812/1812	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:54:04%20GMT	https://w3reign.com/themes/alie/demo/images/twitter1.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/twitter1.png	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:50	1959/1959	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:51:26%20GMT	https://w3reign.com/themes/alie/demo/images/behance.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/behance.png	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:51	1340/1340	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:54:00%20GMT	https://w3reign.com/themes/alie/demo/images/turmble.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/turmble.png	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:51	1417/1417	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:52:24%20GMT	https://w3reign.com/themes/alie/demo/images/linkdin.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/linkdin.png	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:51	2075/2075	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:51:40%20GMT	https://w3reign.com/themes/alie/demo/images/google.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/google.png	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:51	2015/2015	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:52:58%20GMT	https://w3reign.com/themes/alie/demo/images/pinterest.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/pinterest.png	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:52	2601/2601	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:51:34%20GMT	https://w3reign.com/themes/alie/demo/images/druble.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/druble.png	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:52	31482/31482	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:51:24%20GMT	https://w3reign.com/themes/alie/demo/images/b5.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/b5.jpg	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:53	44729/44729	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:51:24%20GMT	https://w3reign.com/themes/alie/demo/images/b1.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/b1.jpg	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:53	46703/46703	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:51:24%20GMT	https://w3reign.com/themes/alie/demo/images/b2.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/b2.jpg	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:53	10079/10079	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:53:16%20GMT	https://w3reign.com/themes/alie/demo/images/s3.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/s3.png	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:54	37192/37192	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:51:24%20GMT	https://w3reign.com/themes/alie/demo/images/b3.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/b3.jpg	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:55	58559/58559	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:51:22%20GMT	https://w3reign.com/themes/alie/demo/images/adsense.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/adsense.png	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
